"GEOID","NAME","percent_asian","percent_black","percent_white","percent_other","percent_latinx"
"48201332100","Census Tract 3321, Harris County, Texas",0,0.3802,0.5669,0.053,0.6212
"48201332200","Census Tract 3322, Harris County, Texas",0,0.5926,0.351,0.0564,0.4092
"48201332300","Census Tract 3323, Harris County, Texas",0,0.6825,0.2654,0.0521,0.3112
"48201332400","Census Tract 3324, Harris County, Texas",0,0.7628,0.1609,0.0763,0.1823
"48201332500","Census Tract 3325, Harris County, Texas",0,0.4198,0.5005,0.0797,0.5226
"48201332600","Census Tract 3326, Harris County, Texas",0.0018,0.3104,0.5105,0.1773,0.6441
"48201332700","Census Tract 3327, Harris County, Texas",0.009,0.0043,0.8603,0.1264,0.9636
"48201332800","Census Tract 3328, Harris County, Texas",0,0.1337,0.7563,0.11,0.8246
"48201332900","Census Tract 3329, Harris County, Texas",0.0066,0.0448,0.8045,0.144,0.8997
"48201333000","Census Tract 3330, Harris County, Texas",0,0.0382,0.7045,0.2573,0.8823
"48201333100","Census Tract 3331, Harris County, Texas",0.2515,0.1468,0.5485,0.0533,0.5325
"48201333201","Census Tract 3332.01, Harris County, Texas",0.0307,0.2426,0.4138,0.3129,0.6758
"48201333202","Census Tract 3332.02, Harris County, Texas",0.025,0.432,0.368,0.175,0.504
"48201333300","Census Tract 3333, Harris County, Texas",0.0216,0.116,0.7328,0.1295,0.795
"48201333500","Census Tract 3335, Harris County, Texas",0,0.2529,0.5516,0.1955,0.6823
"48201333600","Census Tract 3336, Harris County, Texas",0.0085,0.0546,0.4858,0.451,0.7707
"48201333700","Census Tract 3337, Harris County, Texas",0.0491,0.0443,0.7114,0.1952,0.8292
"48201333800","Census Tract 3338, Harris County, Texas",0.0204,0.1556,0.6712,0.1529,0.778
"48201333901","Census Tract 3339.01, Harris County, Texas",0.1757,0.1235,0.5403,0.1604,0.5805
"48201333902","Census Tract 3339.02, Harris County, Texas",0.0575,0.1276,0.6949,0.12,0.6583
"48201334001","Census Tract 3340.01, Harris County, Texas",0.1807,0.3831,0.3748,0.0614,0.3396
"48201334002","Census Tract 3340.02, Harris County, Texas",0.0483,0.3926,0.5351,0.024,0.3661
"48201334003","Census Tract 3340.03, Harris County, Texas",0.0807,0.2109,0.6291,0.0793,0.5151
"48201334100","Census Tract 3341, Harris County, Texas",0.0543,0.5504,0.3156,0.0796,0.2522
"48201340100","Census Tract 3401, Harris County, Texas",0.1551,0.179,0.6373,0.0286,0.4058
"48201340201","Census Tract 3402.01, Harris County, Texas",0.2484,0.0576,0.6624,0.0317,0.2031
"48201340202","Census Tract 3402.02, Harris County, Texas",0.2547,0.0181,0.6977,0.0295,0.1626
"48201340203","Census Tract 3402.03, Harris County, Texas",0.1795,0.0273,0.7473,0.0459,0.0712
"48201340301","Census Tract 3403.01, Harris County, Texas",0.2112,0.0327,0.7408,0.0152,0.0895
"48201340302","Census Tract 3403.02, Harris County, Texas",0.1109,0.0205,0.7996,0.069,0.1894
"48201340400","Census Tract 3404, Harris County, Texas",0.0622,0.0273,0.8484,0.0622,0.0751
"48201340500","Census Tract 3405, Harris County, Texas",0.0697,0.0986,0.7603,0.0715,0.3154
"48201340600","Census Tract 3406, Harris County, Texas",0.0486,0.0275,0.9047,0.0191,0.1782
"48201340700","Census Tract 3407, Harris County, Texas",0.0693,0.112,0.624,0.1948,0.3251
"48201340800","Census Tract 3408, Harris County, Texas",0.1562,0.0732,0.7416,0.0291,0.1822
"48201340900","Census Tract 3409, Harris County, Texas",0.1139,0.1134,0.6654,0.1073,0.391
"48201341000","Census Tract 3410, Harris County, Texas",0.0798,0.1514,0.6963,0.0725,0.2942
"48201341100","Census Tract 3411, Harris County, Texas",0.0581,0.1647,0.7116,0.0656,0.3486
"48201341201","Census Tract 3412.01, Harris County, Texas",0.0151,0.2804,0.6638,0.0407,0.3183
"48201341202","Census Tract 3412.02, Harris County, Texas",0.051,0.0215,0.8869,0.0405,0.2927
"48201341301","Census Tract 3413.01, Harris County, Texas",0.1009,0.0995,0.711,0.0886,0.1486
"48201341302","Census Tract 3413.02, Harris County, Texas",0.068,0.1657,0.655,0.1112,0.25
"48201341400","Census Tract 3414, Harris County, Texas",0.0263,0.0461,0.908,0.0196,0.1145
"48201341501","Census Tract 3415.01, Harris County, Texas",0.0127,0.0427,0.9055,0.0391,0.2261
"48201341502","Census Tract 3415.02, Harris County, Texas",0.0025,0.0612,0.9118,0.0245,0.1559
"48201341600","Census Tract 3416, Harris County, Texas",0.0397,0.0353,0.8963,0.0288,0.2123
"48201341700","Census Tract 3417, Harris County, Texas",0.0042,0.0094,0.9256,0.0608,0.1983
"48201341800","Census Tract 3418, Harris County, Texas",0.0314,0.0755,0.8397,0.0534,0.2188
"48201342001","Census Tract 3420.01, Harris County, Texas",0.052,0.0182,0.8247,0.1052,0.2956
"48201342002","Census Tract 3420.02, Harris County, Texas",0.1023,0.0107,0.8702,0.0167,0.3968
"48201342100","Census Tract 3421, Harris County, Texas",0.0333,0.0113,0.9126,0.0428,0.569
"48201342200","Census Tract 3422, Harris County, Texas",0.0026,0.0804,0.8761,0.0409,0.5831
"48201342300","Census Tract 3423, Harris County, Texas",0.0057,0.0541,0.8003,0.1399,0.6319
"48201342400","Census Tract 3424, Harris County, Texas",0,0.0279,0.8545,0.1176,0.5934
"48201342500","Census Tract 3425, Harris County, Texas",0,0.0041,0.9759,0.02,0.3004
"48201342700","Census Tract 3427, Harris County, Texas",0.0131,0.0125,0.9291,0.0454,0.2288
"48201342800","Census Tract 3428, Harris County, Texas",0.0454,0.0071,0.8745,0.0731,0.2972
"48201342900","Census Tract 3429, Harris County, Texas",0.0036,0.0025,0.8952,0.0987,0.3415
"48201343000","Census Tract 3430, Harris County, Texas",0.0176,0.0636,0.8248,0.094,0.4032
"48201343100","Census Tract 3431, Harris County, Texas",0.005,0.0163,0.8521,0.1266,0.3076
"48201343200","Census Tract 3432, Harris County, Texas",0.0028,0.0343,0.8344,0.1284,0.372
"48201343301","Census Tract 3433.01, Harris County, Texas",0.0242,0.0176,0.8663,0.0919,0.3924
"48201343302","Census Tract 3433.02, Harris County, Texas",0.0089,0.1028,0.8181,0.0702,0.2752
"48201343600","Census Tract 3436, Harris County, Texas",0.0096,0.0224,0.9071,0.0609,0.3261
"48201343700","Census Tract 3437, Harris County, Texas",0,0.1837,0.7567,0.0596,0.4047
"48201350100","Census Tract 3501, Harris County, Texas",0.2548,0.1504,0.4964,0.0984,0.3106
"48201350200","Census Tract 3502, Harris County, Texas",0.106,0.1316,0.6673,0.0951,0.5786
"48201350300","Census Tract 3503, Harris County, Texas",0.0542,0.1135,0.7501,0.0822,0.5231
"48201350400","Census Tract 3504, Harris County, Texas",0.0928,0.1408,0.5768,0.1896,0.6227
"48201350500","Census Tract 3505, Harris County, Texas",0.1728,0.166,0.4635,0.1977,0.538
"48201350601","Census Tract 3506.01, Harris County, Texas",0.0502,0.1058,0.7688,0.0751,0.2758
"48201350602","Census Tract 3506.02, Harris County, Texas",0.1041,0.1012,0.7287,0.066,0.2424
"48201350700","Census Tract 3507, Harris County, Texas",0.0077,0.069,0.8551,0.0681,0.2356
"48201350801","Census Tract 3508.01, Harris County, Texas",0.0308,0.0798,0.8078,0.0816,0.2955
"48201350802","Census Tract 3508.02, Harris County, Texas",0.1781,0.0909,0.6651,0.0659,0.2341
"48201410100","Census Tract 4101, Harris County, Texas",0.0592,0.2648,0.5683,0.1077,0.2365
"48201410200","Census Tract 4102, Harris County, Texas",0.1024,0.0133,0.8242,0.0601,0.1899
"48201410300","Census Tract 4103, Harris County, Texas",0.0964,0.0383,0.8033,0.062,0.1647
"48201410401","Census Tract 4104.01, Harris County, Texas",0.0856,0,0.8308,0.0836,0.0848
"48201410402","Census Tract 4104.02, Harris County, Texas",0.1319,0.0284,0.7974,0.0423,0.1282
"48201410500","Census Tract 4105, Harris County, Texas",0.0621,0.0195,0.8414,0.077,0.1822
"48201410600","Census Tract 4106, Harris County, Texas",0.0633,0.1466,0.7467,0.0435,0.1486
"48201410701","Census Tract 4107.01, Harris County, Texas",0.1015,0.07,0.7593,0.0692,0.1375
"48201410702","Census Tract 4107.02, Harris County, Texas",0.0889,0.1449,0.7421,0.0242,0.1478
"48201410800","Census Tract 4108, Harris County, Texas",0.0641,0.0274,0.7719,0.1365,0.1588
"48201410900","Census Tract 4109, Harris County, Texas",0.162,0.025,0.7073,0.1057,0.1335
"48201411000","Census Tract 4110, Harris County, Texas",0.13,0.0162,0.7648,0.0889,0.0879
"48201411100","Census Tract 4111, Harris County, Texas",0.1721,0.077,0.7362,0.0147,0.1476
"48201411200","Census Tract 4112, Harris County, Texas",0.0668,0,0.9177,0.0155,0.0791
"48201411300","Census Tract 4113, Harris County, Texas",0.152,0.0691,0.7137,0.0652,0.1453
"48201411400","Census Tract 4114, Harris County, Texas",0.0043,0.006,0.9794,0.0103,0.0715
"48201411501","Census Tract 4115.01, Harris County, Texas",0.1891,0.0587,0.6941,0.0581,0.1342
"48201411502","Census Tract 4115.02, Harris County, Texas",0.1368,0.0309,0.7687,0.0637,0.1741
"48201411600","Census Tract 4116, Harris County, Texas",0.04,0.0561,0.8829,0.021,0.061
"48201411700","Census Tract 4117, Harris County, Texas",0.1013,0.1824,0.6438,0.0725,0.1864
"48201411800","Census Tract 4118, Harris County, Texas",0.1252,0.0424,0.7865,0.0459,0.165
"48201411900","Census Tract 4119, Harris County, Texas",0.0667,0.0018,0.8526,0.0788,0.0667
"48201412000","Census Tract 4120, Harris County, Texas",0.0837,0.0247,0.8561,0.0355,0.1008
"48201412100","Census Tract 4121, Harris County, Texas",0.2507,0.1495,0.5374,0.0624,0.1618
"48201412200","Census Tract 4122, Harris County, Texas",0.1762,0.0274,0.7428,0.0536,0.0885
"48201412300","Census Tract 4123, Harris County, Texas",0.1203,0,0.8183,0.0613,0.0551
"48201412400","Census Tract 4124, Harris County, Texas",0.1208,0.0149,0.8384,0.0258,0.0599
"48201412500","Census Tract 4125, Harris County, Texas",0.1507,0.0206,0.7597,0.069,0.0896
"48201412600","Census Tract 4126, Harris County, Texas",0.1444,0,0.8117,0.044,0.0756
"48201412700","Census Tract 4127, Harris County, Texas",0.2226,0.0192,0.7415,0.0167,0.1105
"48201412800","Census Tract 4128, Harris County, Texas",0.2222,0.0365,0.7316,0.0097,0.0637
"48201412900","Census Tract 4129, Harris County, Texas",0.2359,0.1162,0.5158,0.1321,0.1904
"48201413000","Census Tract 4130, Harris County, Texas",0.173,0.0091,0.7379,0.0799,0.1448
"48201413100","Census Tract 4131, Harris County, Texas",0.086,0.0255,0.8115,0.0771,0.1532
"48201413201","Census Tract 4132.01, Harris County, Texas",0.2341,0.0416,0.628,0.0963,0.1889
"48201413202","Census Tract 4132.02, Harris County, Texas",0.2884,0.0621,0.5508,0.0987,0.1359
"48201413300","Census Tract 4133, Harris County, Texas",0.1468,0.1647,0.6345,0.054,0.0899
"48201420100","Census Tract 4201, Harris County, Texas",0.137,0.351,0.295,0.217,0.3836
"48201420200","Census Tract 4202, Harris County, Texas",0.0669,0.0241,0.409,0.5,0.5511
"48201420300","Census Tract 4203, Harris County, Texas",0.0439,0.1678,0.7348,0.0534,0.1166
"48201420400","Census Tract 4204, Harris County, Texas",0.0804,0.0865,0.7816,0.0516,0.1283
"48201420500","Census Tract 4205, Harris County, Texas",0.0107,0.1518,0.6538,0.1836,0.7501
"48201420600","Census Tract 4206, Harris County, Texas",0.0688,0.0981,0.673,0.1602,0.1887
"48201420700","Census Tract 4207, Harris County, Texas",0.0959,0.0592,0.8381,0.0068,0.1173
"48201420800","Census Tract 4208, Harris County, Texas",0.1814,0.0293,0.7613,0.0279,0.0907
"48201420900","Census Tract 4209, Harris County, Texas",0.2191,0.0278,0.7362,0.017,0.0849
"48201421000","Census Tract 4210, Harris County, Texas",0.2229,0.0209,0.7192,0.0369,0.071
"48201421101","Census Tract 4211.01, Harris County, Texas",0.166,0.1389,0.5977,0.0974,0.5144
"48201421102","Census Tract 4211.02, Harris County, Texas",0.0183,0.1963,0.7078,0.0775,0.739
"48201421201","Census Tract 4212.01, Harris County, Texas",0.0409,0.1883,0.6412,0.1297,0.716
"48201421202","Census Tract 4212.02, Harris County, Texas",0.005,0.0829,0.7446,0.1675,0.9088
"48201421300","Census Tract 4213, Harris County, Texas",0.1854,0.2217,0.4838,0.1092,0.422
"48201421401","Census Tract 4214.01, Harris County, Texas",0.0423,0.1779,0.5901,0.1897,0.6193
"48201421402","Census Tract 4214.02, Harris County, Texas",0.0303,0.0531,0.7537,0.1629,0.8946
"48201421403","Census Tract 4214.03, Harris County, Texas",0.0199,0.1157,0.7786,0.0858,0.8467
"48201421500","Census Tract 4215, Harris County, Texas",0.1084,0.2658,0.5498,0.076,0.5364
"48201421600","Census Tract 4216, Harris County, Texas",0.0439,0.12,0.7818,0.0542,0.7634
"48201421700","Census Tract 4217, Harris County, Texas",0.1073,0.0668,0.6615,0.1644,0.4119
"48201421800","Census Tract 4218, Harris County, Texas",0.1196,0.2796,0.483,0.1178,0.1844
"48201421900","Census Tract 4219, Harris County, Texas",0.0989,0.0207,0.8526,0.0278,0.0892
"48201422000","Census Tract 4220, Harris County, Texas",0.1526,0.0587,0.7707,0.018,0.1021
"48201422100","Census Tract 4221, Harris County, Texas",0.0451,0.1396,0.5349,0.2803,0.452
"48201422200","Census Tract 4222, Harris County, Texas",0.0015,0.6048,0.2323,0.1614,0.3394
"48201422301","Census Tract 4223.01, Harris County, Texas",0.1404,0.5186,0.143,0.1979,0.2793
"48201422302","Census Tract 4223.02, Harris County, Texas",0.0132,0.4687,0.3998,0.1183,0.2476
"48201422401","Census Tract 4224.01, Harris County, Texas",0.1101,0.459,0.2596,0.1712,0.287
"48201422402","Census Tract 4224.02, Harris County, Texas",0.026,0.0943,0.5753,0.3045,0.6968
"48201422500","Census Tract 4225, Harris County, Texas",0.024,0.2487,0.2728,0.4545,0.4766
"48201422600","Census Tract 4226, Harris County, Texas",0.0427,0.0635,0.7829,0.1109,0.5839
"48201422701","Census Tract 4227.01, Harris County, Texas",0.0352,0.0215,0.8714,0.072,0.8499
"48201422702","Census Tract 4227.02, Harris County, Texas",0.0678,0.0015,0.8478,0.0828,0.6483
"48201422800","Census Tract 4228, Harris County, Texas",0.0521,0.1987,0.6765,0.0728,0.5258
"48201422900","Census Tract 4229, Harris County, Texas",0.0516,0.1603,0.7157,0.0725,0.6381
"48201423000","Census Tract 4230, Harris County, Texas",0.0333,0.1594,0.6429,0.1644,0.6774
"48201423100","Census Tract 4231, Harris County, Texas",0,0.2254,0.6684,0.1062,0.7739
"48201423201","Census Tract 4232.01, Harris County, Texas",0.107,0.233,0.4619,0.1982,0.4203
"48201423202","Census Tract 4232.02, Harris County, Texas",0.0054,0.3819,0.2891,0.3236,0.5171
"48201423301","Census Tract 4233.01, Harris County, Texas",0.0671,0.3316,0.449,0.1523,0.2909
"48201423302","Census Tract 4233.02, Harris County, Texas",0.0293,0.4953,0.3175,0.1578,0.2779
"48201423401","Census Tract 4234.01, Harris County, Texas",0.0611,0.4345,0.3452,0.1592,0.3076
"48201423402","Census Tract 4234.02, Harris County, Texas",0.1954,0.5503,0.1446,0.1096,0.2309
"48201423500","Census Tract 4235, Harris County, Texas",0.0975,0.2429,0.5257,0.1339,0.2714
"48201423600","Census Tract 4236, Harris County, Texas",0.0449,0.508,0.2987,0.1484,0.3525
"48201430100","Census Tract 4301, Harris County, Texas",0.0641,0.0599,0.7809,0.0951,0.1893
"48201430200","Census Tract 4302, Harris County, Texas",0.0759,0.0591,0.7717,0.0934,0.2283
"48201430300","Census Tract 4303, Harris County, Texas",0.0655,0,0.921,0.0135,0.0429
"48201430400","Census Tract 4304, Harris County, Texas",0.1086,0.0062,0.857,0.0283,0.0886
"48201430500","Census Tract 4305, Harris County, Texas",0.1427,0.0167,0.7832,0.0574,0.1649
"48201430600","Census Tract 4306, Harris County, Texas",0.1328,0.0013,0.8487,0.0172,0.145
"48201430700","Census Tract 4307, Harris County, Texas",0.2762,0.0289,0.6449,0.05,0.0576
"48201430800","Census Tract 4308, Harris County, Texas",0.2252,0.0114,0.7518,0.0116,0.1567
"48201430900","Census Tract 4309, Harris County, Texas",0.2273,0.0034,0.75,0.0193,0.128
"48201431000","Census Tract 4310, Harris County, Texas",0.0514,0.0207,0.9015,0.0263,0.1246
"48201431101","Census Tract 4311.01, Harris County, Texas",0.1107,0.3273,0.5385,0.0235,0.1492
"48201431102","Census Tract 4311.02, Harris County, Texas",0.088,0.3179,0.5676,0.0265,0.2641
"48201431201","Census Tract 4312.01, Harris County, Texas",0.0758,0.3279,0.5079,0.0884,0.2584
"48201431202","Census Tract 4312.02, Harris County, Texas",0.2228,0.1023,0.6007,0.0741,0.165
"48201431301","Census Tract 4313.01, Harris County, Texas",0.0975,0.1364,0.6743,0.0918,0.343
"48201431302","Census Tract 4313.02, Harris County, Texas",0.0455,0.0362,0.8461,0.0722,0.1379
"48201431401","Census Tract 4314.01, Harris County, Texas",0.1229,0.0568,0.7811,0.0392,0.2127
"48201431402","Census Tract 4314.02, Harris County, Texas",0.2118,0.0457,0.7158,0.0267,0.1676
"48201431501","Census Tract 4315.01, Harris County, Texas",0.1089,0.0481,0.7702,0.0727,0.1089
"48201431502","Census Tract 4315.02, Harris County, Texas",0.1216,0.0457,0.7365,0.0963,0.0547
"48201431600","Census Tract 4316, Harris County, Texas",0.0186,0.0085,0.9631,0.0098,0.0833
"48201431700","Census Tract 4317, Harris County, Texas",0.0315,0.0659,0.8563,0.0463,0.0922
"48201431801","Census Tract 4318.01, Harris County, Texas",0.2448,0.0576,0.6824,0.0152,0.1102
"48201431802","Census Tract 4318.02, Harris County, Texas",0.1889,0.0466,0.7434,0.0211,0.2381
"48201431900","Census Tract 4319, Harris County, Texas",0.284,0.0672,0.5541,0.0948,0.1226
"48201432001","Census Tract 4320.01, Harris County, Texas",0.0987,0.125,0.6488,0.1275,0.314
"48201432002","Census Tract 4320.02, Harris County, Texas",0.0699,0.2089,0.5691,0.1521,0.5679
"48201432100","Census Tract 4321, Harris County, Texas",0.1629,0.1997,0.524,0.1133,0.3137
"48201432200","Census Tract 4322, Harris County, Texas",0.0287,0.1713,0.6758,0.1242,0.4266
"48201432300","Census Tract 4323, Harris County, Texas",0.0736,0.3062,0.4987,0.1215,0.412
"48201432400","Census Tract 4324, Harris County, Texas",0.1124,0.3163,0.4721,0.0991,0.3437
"48201432500","Census Tract 4325, Harris County, Texas",0.0649,0.1123,0.6298,0.193,0.5585
"48201432600","Census Tract 4326, Harris County, Texas",0.0469,0.1728,0.727,0.0533,0.4225
"48201432701","Census Tract 4327.01, Harris County, Texas",0.0035,0.0498,0.744,0.2027,0.8859
"48201432702","Census Tract 4327.02, Harris County, Texas",0.0785,0.1343,0.6487,0.1385,0.4324
"48201432801","Census Tract 4328.01, Harris County, Texas",0.1254,0.1748,0.4145,0.2853,0.5759
"48201432802","Census Tract 4328.02, Harris County, Texas",0.0798,0.1872,0.3798,0.3532,0.6508
"48201432901","Census Tract 4329.01, Harris County, Texas",0.0039,0.0966,0.6032,0.2962,0.7482
"48201432902","Census Tract 4329.02, Harris County, Texas",0.1843,0.1032,0.4061,0.3065,0.6349
"48201433001","Census Tract 4330.01, Harris County, Texas",0.1606,0.0645,0.4193,0.3556,0.7335
"48201433002","Census Tract 4330.02, Harris County, Texas",0.2561,0.0685,0.4168,0.2585,0.6118
"48201433003","Census Tract 4330.03, Harris County, Texas",0.2946,0.0931,0.2276,0.3847,0.5934
"48201433100","Census Tract 4331, Harris County, Texas",0.0147,0.1636,0.4212,0.4005,0.7984
"48201433201","Census Tract 4332.01, Harris County, Texas",0.4194,0.2053,0.301,0.0743,0.2322
"48201433202","Census Tract 4332.02, Harris County, Texas",0.22,0.0869,0.3345,0.3586,0.5645
"48201433300","Census Tract 4333, Harris County, Texas",0.1912,0.0393,0.6214,0.1482,0.4731
"48201433400","Census Tract 4334, Harris County, Texas",0.0875,0.1653,0.4969,0.2503,0.6286
"48201433501","Census Tract 4335.01, Harris County, Texas",0.0107,0.1409,0.4715,0.3769,0.8241
"48201433502","Census Tract 4335.02, Harris County, Texas",0.07,0.1694,0.4647,0.2959,0.7156
"48201433600","Census Tract 4336, Harris County, Texas",0.0422,0.3715,0.2878,0.2986,0.5498
"48201440100","Census Tract 4401, Harris County, Texas",0.0953,0.3245,0.368,0.2122,0.4355
"48201450100","Census Tract 4501, Harris County, Texas",0.1078,0.0153,0.8492,0.0277,0.216
"48201450200","Census Tract 4502, Harris County, Texas",0.1114,0.0545,0.7872,0.047,0.1072
"48201450300","Census Tract 4503, Harris County, Texas",0.1035,0.1602,0.6228,0.1135,0.3588
"48201450400","Census Tract 4504, Harris County, Texas",0.0451,0.3532,0.5089,0.0928,0.2676
"48201450500","Census Tract 4505, Harris County, Texas",0.0971,0.0419,0.8233,0.0377,0.1863
"48201450600","Census Tract 4506, Harris County, Texas",0.0744,0.1426,0.7262,0.0567,0.0732
"48201450700","Census Tract 4507, Harris County, Texas",0.0266,0.0039,0.9429,0.0266,0.0492
"48201450801","Census Tract 4508.01, Harris County, Texas",0.0229,0.2548,0.6812,0.0411,0.1624
